0,1,2,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
0.16575623,-1.6387208,-0.004356233,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.013458045,4.7024,-99.0,-99.0,-99.0,-99.0,19.09442534,6.671817992,-99.0,-99.0,10.72833457,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.61952374,0.210588076,78.94119245,-99.0,-99.0,0.004027397,1.40722,-99.0,-99.0,0.065789185,22.987519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.8160348,-1.8939598,-0.0061686407,Holcus mollis,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.015446147,5.0750499,-99.0,-99.0,-99.0,-99.0,17.83742086,5.860736812,-99.0,-99.0,7.044038651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.43545792,0.301712051,69.8287949,-99.0,-99.0,0.00480534,1.578862275,-99.0,-99.0,0.076679497,25.194133,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.1941576,-1.5847683,-0.004962427,Hypericum perforatum,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.038487761,9.71686747,-99.0,-99.0,-99.0,-99.0,23.32002101,5.887522373,-99.0,-99.0,10.27004831,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.609227,0.278331162,72.16688378,-99.0,-99.0,0.006999221,1.767068273,-99.0,-99.0,0.083543801,21.092005,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.1718307,1.4636662,0.0044977837,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.103948973,20.85931864,-99.0,-99.0,-99.0,-99.0,32.53311774,6.528382599,-99.0,-99.0,16.94286654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,49.83335037,0.227277626,77.27223742,-99.0,-99.0,0.012409902,2.490280561,-99.0,-99.0,0.143695208,28.835149,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.84079504,1.5065105,0.0048268633,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.088800245,18.48772277,-99.0,-99.0,-99.0,-99.0,32.12775315,6.688821565,-99.0,-99.0,16.78391274,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.03200809,0.222503152,77.74968479,-99.0,-99.0,0.012150671,2.52970297,-99.0,-99.0,0.154691102,32.205837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.2210329,0.9820646,-0.0010866448,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 5,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080374327,21.77323944,-99.0,-99.0,-99.0,-99.0,39.49312606,10.69860646,-99.0,-99.0,14.86925138,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.91427123,0.198884277,80.11157231,-99.0,-99.0,0.011323768,3.067585513,-99.0,-99.0,0.133302753,36.111441,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.0622778,1.3778495,0.003600393,Impatiens glandulifera,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.100838479,20.98434959,-99.0,-99.0,-99.0,-99.0,26.58720846,5.532761734,-99.0,-99.0,18.31798941,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.05413597,0.207816021,79.21839793,-99.0,-99.0,0.020236358,4.211158537,-99.0,-99.0,0.111962249,23.299191,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.39232683,0.3056934,-0.0033111963,Iris pseudacorus,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.169020693,14.94567404,-99.0,-99.0,-99.0,-99.0,67.09652688,5.933018051,-99.0,-99.0,38.17283359,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.0900434,0.228548591,77.1451409,-99.0,-99.0,0.020829275,1.841830986,-99.0,-99.0,0.12825777,11.341208,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.5806975,-1.4646564,-0.0042211325,Juncus acutiflorus,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.076870414,5.305325444,-99.0,-99.0,-99.0,-99.0,59.72068112,4.121711262,-99.0,-99.0,44.19384032,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,144.8929276,0.24690728,75.30927202,-99.0,-99.0,0.025496297,1.759664694,-99.0,-99.0,0.304616081,21.02353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.3671639,-0.75191,-0.003477057,Lysimachia vulgaris,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.033010604,8.686653386,-99.0,-99.0,-99.0,-99.0,23.04243089,6.063554978,-99.0,-99.0,13.97507764,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.00152051,0.213789195,78.62108047,-99.0,-99.0,0.014046255,3.69623506,-99.0,-99.0,0.070097175,18.445887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.53438616,0.41034567,-0.0029546735,Mentha aquatica,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.031958304,11.16332665,-99.0,-99.0,-99.0,-99.0,26.65785548,9.311831695,-99.0,-99.0,14.40893529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.62793954,0.16575028,83.42497202,-99.0,-99.0,0.008140834,2.843667335,-99.0,-99.0,0.068221396,23.830355,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.5106578,0.3887366,-0.0021722703,Persicaria amphibia,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.052550974,8.750996016,-99.0,-99.0,-99.0,-99.0,23.3681515,3.891357011,-99.0,-99.0,14.93050923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,60.0514202,0.286838081,71.31619194,-99.0,-99.0,0.016081579,2.677968127,-99.0,-99.0,0.137661677,22.923967,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.07033968,-0.13083386,-0.0034032785,Phalaris arundinacea,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.017747015,4.648096192,-99.0,-99.0,-99.0,-99.0,26.44842023,6.927069109,-99.0,-99.0,7.577363143,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.18125648,0.335055891,66.49441092,-99.0,-99.0,0.008804491,2.305971944,-99.0,-99.0,0.103517973,27.112249,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.1169279,0.19258952,-0.002444373,Phragmites australis,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.035952413,4.533603239,-99.0,-99.0,-99.0,-99.0,41.09779798,5.182436854,-99.0,-99.0,10.35241479,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,79.30207186,0.433756558,56.62434417,-99.0,-99.0,0.007446368,0.938987854,-99.0,-99.0,0.264273052,33.324861,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.48144007,-0.5560341,-0.0042339717,Ranunculus repens,1,Grassland,Proximal,ASD FieldSpec 4,"BattSP, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.070533554,20.41912351,-99.0,-99.0,-99.0,-99.0,24.07957837,6.970921696,-99.0,-99.0,13.99223372,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.54289034,0.19799298,80.20070198,-99.0,-99.0,0.010800777,3.126772908,-99.0,-99.0,0.086752203,25.114344,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.16668653,0.84855366,-0.0020022956,Ranunculus repens,1,Grassland,Proximal,ASD FieldSpec 5,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.043194762,12.42558133,-99.0,-99.0,-99.0,-99.0,23.75527923,6.833540532,-99.0,-99.0,13.8884682,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.76276919,0.200191647,79.98083534,-99.0,-99.0,0.008599453,2.473753638,-99.0,-99.0,0.08115698,23.345948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.822711,0.46605957,-0.002580091,Rubus caesius,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.082162542,13.33512974,-99.0,-99.0,-99.0,-99.0,23.15972671,3.758865681,-99.0,-99.0,11.62537096,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,61.61360547,0.346402066,65.35979336,-99.0,-99.0,0.027613964,4.481796407,-99.0,-99.0,0.106175239,17.232434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.4104853,0.866845,-0.0014346787,Rubus fruticosus,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.071898664,10.45935614,-99.0,-99.0,-99.0,-99.0,41.05300708,5.972127942,-99.0,-99.0,11.49932506,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,68.74100401,0.374132761,62.58672387,-99.0,-99.0,0.027306638,3.972394366,-99.0,-99.0,0.159121484,23.147972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.0501614,0.41265142,-0.001550647,Rubus fruticosus,1,Grassland,Proximal,ASD FieldSpec 4,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.057298998,9.5946,-99.0,-99.0,-99.0,-99.0,18.99645619,3.18091775,-99.0,-99.0,8.422862264,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,59.72004836,0.414870439,58.51295608,-99.0,-99.0,0.018418499,3.08414,-99.0,-99.0,0.080953398,13.555481,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.40116262,0.7261416,-0.0026800558,Scirpus sylvaticus,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.033281497,5.585714286,-99.0,-99.0,-99.0,-99.0,27.17428201,4.560725538,-99.0,-99.0,13.54191028,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,59.58324346,0.305551418,69.44485818,-99.0,-99.0,0.012498886,2.097718254,-99.0,-99.0,0.104971315,17.61759,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.6376514,1.4436507,0.0034300145,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.048723586,8.641448692,-99.0,-99.0,-99.0,-99.0,25.55150263,4.531727197,-99.0,-99.0,11.68076996,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,56.38358516,0.325556712,67.44432883,-99.0,-99.0,0.013996289,2.482334004,-99.0,-99.0,0.096201132,17.061904,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.7811327,1.54989,0.005245013,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"DeMatSpo, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.046416659,9.232428,-99.0,-99.0,-99.0,-99.0,25.13063808,4.99856759,-99.0,-99.0,11.31116801,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,50.27567923,0.3077085,69.22915002,-99.0,-99.0,0.015450305,3.0731172,-99.0,-99.0,0.110111128,21.90147,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.31225777,1.1416457,0.0009920981,Solidago gigantea,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.046444037,6.685571142,-99.0,-99.0,-99.0,-99.0,21.35919553,3.074634098,-99.0,-99.0,14.82166847,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,69.46906478,0.319125459,68.08745408,-99.0,-99.0,0.019422242,2.795811623,-99.0,-99.0,0.113035783,16.271384,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.5257168,-0.4194069,-0.0038713873,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.046023997,6.780182731,-99.0,-99.0,-99.0,-99.0,10.97772846,1.617221653,-99.0,-99.0,11.34314447,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,67.8801724,0.374384022,62.56159782,-99.0,-99.0,0.01126033,1.658854016,-99.0,-99.0,0.0665295,9.801021,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.52003646,0.29199314,-0.0031492487,Solidago gigantea,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.051486154,7.6932,-99.0,-99.0,-99.0,-99.0,17.68320468,2.642272146,-99.0,-99.0,11.75633375,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,66.92423682,0.362757422,63.72425782,-99.0,-99.0,0.014207212,2.12288,-99.0,-99.0,0.096307283,14.390494,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.18721008,0.9313306,-0.0011629486,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05858692,9.8035833,-99.0,-99.0,-99.0,-99.0,14.5461188,2.434060142,-99.0,-99.0,11.99982491,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,59.76072059,0.332449172,66.75508283,-99.0,-99.0,0.007302417,1.221942561,-99.0,-99.0,0.07045238,11.789078,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.6618304,1.071336,0.00039234012,Sumphytum officinale,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.039087746,10.3464,-99.0,-99.0,-99.0,-99.0,50.00344856,13.23575131,-99.0,-99.0,25.2862369,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,37.77907835,0.129985171,87.00148286,-99.0,-99.0,0.007022828,1.85892,-99.0,-99.0,0.112023124,29.652159,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.30447292,1.5431566,0.0048424886,Symphytum officinale,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080924435,14.70398994,-99.0,-99.0,-99.0,-99.0,48.53845705,8.819449676,-99.0,-99.0,23.87703968,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,55.03569818,0.187319797,81.26802026,-99.0,-99.0,0.010490456,1.906118511,-99.0,-99.0,0.151880211,27.596672,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.9644754,-0.77013016,-0.004078059,Symphytum officinale,1,Grassland,Proximal,ASD FieldSpec 5,"BattSP, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.068272916,13.79380568,-99.0,-99.0,-99.0,-99.0,41.235521,8.331191929,-99.0,-99.0,24.87598523,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,49.49534394,0.165949645,83.4050355,-99.0,-99.0,0.011134358,2.249576797,-99.0,-99.0,0.118120158,23.864903,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.44928408,0.42469585,-0.0023887628,Sumphytum officinale,1,Grassland,Proximal,ASD FieldSpec 6,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.062827348,16.53534137,-99.0,-99.0,-99.0,-99.0,34.70645849,9.134288789,-99.0,-99.0,22.44784016,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,37.99579726,0.144760123,85.52398772,-99.0,-99.0,0.010664077,2.806646586,-99.0,-99.0,0.163797519,43.109378,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.52013946,-0.55817795,-0.004399829,Sumphytum officinale,1,Grassland,Proximal,ASD FieldSpec 7,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.024482133,7.610220688,-99.0,-99.0,-99.0,-99.0,25.14113285,7.815069339,-99.0,-99.0,22.97066601,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,32.1700701,0.122844325,87.71556752,-99.0,-99.0,0.005091897,1.582805827,-99.0,-99.0,0.055200398,17.15893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.4827857,-0.5257747,-0.0044054217,Sumphytum officinale,1,Grassland,Proximal,ASD FieldSpec 8,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04323272,10.35907258,-99.0,-99.0,-99.0,-99.0,38.04438331,9.115885515,-99.0,-99.0,21.99425055,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.73416093,0.159487514,84.05124863,-99.0,-99.0,0.007362882,1.764233871,-99.0,-99.0,0.106992583,25.636692,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.03894043,-0.27449036,-0.0035881842,Sumphytum officinale,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.078787772,16.98915663,-99.0,-99.0,-99.0,-99.0,35.67605125,7.692894512,-99.0,-99.0,28.98655318,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.37532882,0.137922942,86.20770577,-99.0,-99.0,0.005906801,1.273694779,-99.0,-99.0,0.094156813,20.303212,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.7420182,-0.91043425,-0.004601671,Tanacetum vulgare,1,Grassland,Proximal,SVC HR-1024TM,"DeMatSpo, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.071279001,13.85490982,-99.0,-99.0,-99.0,-99.0,38.65698995,7.513981759,-99.0,-99.0,17.89296993,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.44674447,0.223315994,77.66840063,-99.0,-99.0,0.013034172,2.533527054,-99.0,-99.0,0.128251214,24.928927,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.3585472,-0.5172136,-0.0036747926,Urtica dioica,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.269231068,51.88346614,-99.0,-99.0,-99.0,-99.0,30.09513686,5.79962791,-99.0,-99.0,10.69936498,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.89149601,0.326597529,67.34024711,-99.0,-99.0,0.023494443,4.527609562,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.39632034,-0.50256634,-0.0040866076,Urtica dioica,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.286663139,48.83250198,-99.0,-99.0,-99.0,-99.0,35.90387324,6.116154194,-99.0,-99.0,12.18004419,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,58.70334871,0.325219479,67.47805212,-99.0,-99.0,0.019362762,3.298408498,-99.0,-99.0,0.118195741,20.134412,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.5606408,0.67477757,-0.0025462336,Urtica dioica,1,Grassland,Proximal,ASD FieldSpec 5,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.337705703,54.66739563,-99.0,-99.0,-99.0,-99.0,38.06426302,6.161797413,-99.0,-99.0,11.31841876,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,61.7746097,0.3530809,64.69190996,-99.0,-99.0,0.021714696,3.515149105,-99.0,-99.0,0.195667104,31.674357,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.3832517,0.56052935,-0.0013341582,Calamagrostis epigejos,2,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.968686196,0.107882066,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.547696358,0.840582923,-99.0,-99.0,26.76447412,2.980745227,-99.0,-99.0,19.79079745,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.212962055,89.79121687,0.31210104,68.789896,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
